year,id_,age,educ,sex,race,rincome,ballot,rheight
2022,1987,57,10th grade,FEMALE,White,.i:  Inapplicable,Ballot b,-100
2022,1988,29,2 years of college,FEMALE,Other,.i:  Inapplicable,Ballot c,-97
2022,1989,36,6 years of college,FEMALE,White,$10000 - 14999,Ballot c,71
2022,1990,31,4 years of college,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,1991,26,8 or more years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,1992,36,7 years of college,MALE,White,$25000 OR MORE,Ballot b,-100
2022,1993,75,4 years of college,MALE,White,.i:  Inapplicable,Ballot c,68
2022,1994,20,4 years of college,MALE,White,.i:  Inapplicable,Ballot c,67
2022,1995,40,2 years of college,MALE,White,$25000 OR MORE,Ballot c,70
2022,1996,71,2 years of college,FEMALE,White,.i:  Inapplicable,Ballot c,65
2022,1997,62,4 years of college,MALE,White,$25000 OR MORE,Ballot a,-100
2022,1998,32,5 years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,1999,53,10th grade,FEMALE,White,.i:  Inapplicable,Ballot c,65
2022,2000,59,6 years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,2001,55,11th grade,MALE,White,.i:  Inapplicable,Ballot c,64
2022,2002,51,12th grade,MALE,White,.i:  Inapplicable,Ballot a,-100
2022,2003,61,1 year of college,FEMALE,White,.i:  Inapplicable,Ballot c,64
2022,2004,32,8 or more years of college,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2005,22,5 years of college,FEMALE,Other,.i:  Inapplicable,Ballot a,-100
2022,2006,30,9th grade,FEMALE,White,.i:  Inapplicable,Ballot b,-100
2022,2007,52,4 years of college,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2008,27,4 years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,2009,77,12th grade,FEMALE,Black,.i:  Inapplicable,Ballot c,66
2022,2010,39,3 years of college,MALE,White,$20000 - 24999,Ballot a,-100
2022,2011,28,4 years of college,MALE,White,$25000 OR MORE,Ballot c,70
2022,2012,34,8 or more years of college,FEMALE,Other,$25000 OR MORE,Ballot c,62
2022,2013,76,5 years of college,MALE,White,.i:  Inapplicable,Ballot a,-100
2022,2014,.n:  No answer,12th grade,MALE,White,$25000 OR MORE,Ballot c,70
2022,2015,35,7 years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,2016,63,4 years of college,FEMALE,.i:  Inapplicable,$25000 OR MORE,Ballot c,63
2022,2017,22,3 years of college,FEMALE,White,$10000 - 14999,Ballot c,69
2022,2018,55,2 years of college,MALE,White,$25000 OR MORE,Ballot c,68
2022,2019,48,4 years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,2020,58,1 year of college,FEMALE,Black,$25000 OR MORE,Ballot c,62
2022,2021,27,9th grade,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2022,67,8 or more years of college,FEMALE,White,.i:  Inapplicable,Ballot c,62
2022,2023,72,5 years of college,FEMALE,White,.i:  Inapplicable,Ballot b,-100
2022,2024,70,5 years of college,FEMALE,Black,.i:  Inapplicable,Ballot a,-100
2022,2025,35,6 years of college,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2026,70,8 or more years of college,MALE,White,.i:  Inapplicable,Ballot b,-100
2022,2027,45,7 years of college,MALE,White,$25000 OR MORE,Ballot b,-100
2022,2028,31,12th grade,MALE,White,.i:  Inapplicable,Ballot c,65
2022,2029,71,2 years of college,MALE,White,.i:  Inapplicable,Ballot c,63
2022,2030,43,8 or more years of college,MALE,Other,$25000 OR MORE,Ballot b,-100
2022,2031,36,10th grade,FEMALE,White,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,2032,51,4 years of college,MALE,White,$25000 OR MORE,Ballot b,-100
2022,2033,30,4 years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,2034,54,6 years of college,FEMALE,White,$25000 OR MORE,Ballot c,66
2022,2035,40,4 years of college,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2036,59,6 years of college,FEMALE,White,$25000 OR MORE,Ballot a,-100
2022,2037,47,6 years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,2038,88,4 years of college,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2039,61,2 years of college,FEMALE,Other,.i:  Inapplicable,Ballot c,66
2022,2040,46,4 years of college,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2041,78,11th grade,FEMALE,White,.i:  Inapplicable,Ballot c,56
2022,2042,55,6 years of college,FEMALE,White,$25000 OR MORE,Ballot c,64
2022,2043,28,5 years of college,MALE,White,$25000 OR MORE,Ballot c,74
2022,2044,56,4 years of college,FEMALE,.i:  Inapplicable,.i:  Inapplicable,Ballot c,62
2022,2045,64,2 years of college,MALE,Other,$20000 - 24999,Ballot c,76
2022,2046,30,2 years of college,FEMALE,Black,$3000 TO 3999,Ballot a,-100
2022,2047,63,11th grade,FEMALE,Black,.i:  Inapplicable,Ballot a,-100
2022,2048,64,4 years of college,FEMALE,Black,.i:  Inapplicable,Ballot a,-100
2022,2049,.n:  No answer,4 years of college,FEMALE,Black,.i:  Inapplicable,Ballot c,64
2022,2050,29,12th grade,MALE,White,.i:  Inapplicable,Ballot a,-100
2022,2051,41,2 years of college,MALE,White,$25000 OR MORE,Ballot c,70
2022,2052,40,2 years of college,MALE,White,$25000 OR MORE,Ballot b,-100
2022,2053,29,2 years of college,FEMALE,White,$20000 - 24999,Ballot a,-100
2022,2054,60,6 years of college,MALE,White,.i:  Inapplicable,Ballot c,72
2022,2055,40,5 years of college,FEMALE,White,$25000 OR MORE,Ballot a,-100
2022,2056,19,1 year of college,FEMALE,White,$1000 TO 2999,Ballot c,-100
2022,2057,76,12th grade,MALE,White,.i:  Inapplicable,Ballot b,-100
2022,2058,28,4 years of college,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2059,26,4 years of college,FEMALE,White,$25000 OR MORE,Ballot c,60
2022,2060,65,3 years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,2061,66,4 years of college,FEMALE,Other,.i:  Inapplicable,Ballot b,-100
2022,2062,82,7th grade,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2063,63,4 years of college,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2064,52,2 years of college,FEMALE,White,.i:  Inapplicable,Ballot c,67
2022,2065,49,3 years of college,MALE,White,$25000 OR MORE,Ballot b,-100
2022,2066,38,10th grade,MALE,White,.i:  Inapplicable,Ballot b,-100
2022,2067,67,12th grade,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2068,63,2 years of college,FEMALE,Black,.i:  Inapplicable,Ballot b,-100
2022,2069,55,12th grade,MALE,Black,.i:  Inapplicable,Ballot b,-100
2022,2070,70,2 years of college,MALE,Black,.r:  Refused,Ballot b,-100
2022,2071,22,10th grade,FEMALE,Black,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,2072,70,1 year of college,FEMALE,White,.i:  Inapplicable,Ballot c,66
2022,2073,20,2 years of college,MALE,Other,$5000 TO 5999,Ballot c,-99
2022,2074,22,2 years of college,FEMALE,Black,$10000 - 14999,Ballot a,-100
2022,2075,44,4 years of college,FEMALE,White,.i:  Inapplicable,Ballot b,-100
2022,2076,32,10th grade,FEMALE,White,.i:  Inapplicable,Ballot b,-100
2022,2077,59,12th grade,MALE,White,.r:  Refused,Ballot c,66
2022,2078,74,2 years of college,MALE,White,.i:  Inapplicable,Ballot b,-100
2022,2079,.n:  No answer,8th grade,FEMALE,Black,.i:  Inapplicable,Ballot b,-100
2022,2080,67,12th grade,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2081,61,12th grade,MALE,White,$20000 - 24999,Ballot b,-100
2022,2082,74,10th grade,MALE,White,.i:  Inapplicable,Ballot a,-100
2022,2083,.n:  No answer,12th grade,MALE,Black,$25000 OR MORE,Ballot b,-100
2022,2084,79,10th grade,FEMALE,White,.i:  Inapplicable,Ballot c,63
2022,2085,33,12th grade,FEMALE,White,$25000 OR MORE,Ballot a,-100
2022,2086,.n:  No answer,6 years of college,MALE,White,.i:  Inapplicable,Ballot c,71
2022,2087,31,12th grade,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2088,58,6 years of college,FEMALE,White,$25000 OR MORE,Ballot a,-100
2022,2089,40,4 years of college,FEMALE,Black,$15000 - 19999,Ballot a,-100
2022,2090,36,12th grade,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2091,49,12th grade,FEMALE,White,.i:  Inapplicable,Ballot c,63
2022,2092,46,12th grade,FEMALE,Black,$25000 OR MORE,Ballot a,-100
2022,2093,51,8th grade,FEMALE,White,$25000 OR MORE,Ballot a,-100
2022,2094,19,12th grade,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2095,37,6 years of college,FEMALE,White,$25000 OR MORE,Ballot a,-100
2022,2096,60,6 years of college,FEMALE,White,.d:  Do not Know/Cannot Choose,Ballot b,-100
2022,2097,49,12th grade,MALE,White,$25000 OR MORE,Ballot b,-100
2022,2098,55,2 years of college,MALE,Black,.i:  Inapplicable,Ballot c,66
2022,2099,60,4 years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,2100,.n:  No answer,12th grade,FEMALE,White,.i:  Inapplicable,Ballot c,59
2022,2101,56,9th grade,FEMALE,White,.r:  Refused,Ballot c,65
2022,2102,.n:  No answer,1 year of college,FEMALE,.i:  Inapplicable,.i:  Inapplicable,Ballot a,-100
2022,2103,37,12th grade,FEMALE,White,$25000 OR MORE,Ballot c,64
2022,2104,83,4 years of college,FEMALE,White,$10000 - 14999,Ballot a,-100
2022,2105,63,3 years of college,MALE,White,$25000 OR MORE,Ballot b,-100
2022,2106,.n:  No answer,6 years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,2107,26,4 years of college,FEMALE,White,$25000 OR MORE,Ballot a,-100
2022,2108,29,2 years of college,MALE,White,$20000 - 24999,Ballot c,77
2022,2109,24,4 years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,2110,65,12th grade,MALE,White,$25000 OR MORE,Ballot c,71
2022,2111,44,12th grade,MALE,Black,$20000 - 24999,Ballot a,-100
2022,2112,55,12th grade,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2113,71,3 years of college,MALE,White,.i:  Inapplicable,Ballot b,-100
2022,2114,64,4 years of college,FEMALE,White,.i:  Inapplicable,Ballot b,-100
2022,2115,.n:  No answer,6 years of college,MALE,White,.r:  Refused,Ballot a,-100
2022,2116,69,12th grade,FEMALE,White,.i:  Inapplicable,Ballot b,-100
2022,2117,70,12th grade,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2118,.n:  No answer,3 years of college,FEMALE,White,$25000 OR MORE,Ballot c,68
2022,2119,25,4 years of college,FEMALE,White,$25000 OR MORE,Ballot c,64
2022,2120,68,2 years of college,FEMALE,Other,.i:  Inapplicable,Ballot c,64
2022,2121,40,12th grade,MALE,White,$25000 OR MORE,Ballot b,-100
2022,2122,70,4 years of college,MALE,White,.i:  Inapplicable,Ballot b,-100
2022,2123,70,2 years of college,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2124,.n:  No answer,8 or more years of college,FEMALE,Other,$25000 OR MORE,Ballot a,-100
2022,2125,36,2 years of college,MALE,White,$7000 TO 7999,Ballot a,-100
2022,2126,68,6 years of college,MALE,White,.i:  Inapplicable,Ballot a,-100
2022,2127,64,12th grade,MALE,White,.s:  Skipped on Web,Ballot c,72
2022,2128,57,4 years of college,MALE,White,$25000 OR MORE,Ballot b,-100
2022,2129,79,6 years of college,MALE,White,.i:  Inapplicable,Ballot c,72
2022,2130,69,12th grade,MALE,White,.i:  Inapplicable,Ballot a,-100
2022,2131,66,2 years of college,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2132,72,4 years of college,MALE,White,.i:  Inapplicable,Ballot a,-100
2022,2133,19,1 year of college,MALE,White,.r:  Refused,Ballot a,-100
2022,2134,52,4 years of college,MALE,White,$25000 OR MORE,Ballot b,-100
2022,2135,53,1 year of college,FEMALE,Other,$25000 OR MORE,Ballot c,63
2022,2136,43,2 years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,2137,54,8 or more years of college,FEMALE,White,.r:  Refused,Ballot c,62
2022,2138,35,1 year of college,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2139,56,2 years of college,FEMALE,White,.i:  Inapplicable,Ballot c,61
2022,2140,77,1 year of college,MALE,White,.i:  Inapplicable,Ballot c,71
2022,2141,73,12th grade,MALE,White,$3000 TO 3999,Ballot c,71
2022,2142,71,11th grade,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2143,68,4 years of college,FEMALE,White,$25000 OR MORE,Ballot c,64
2022,2144,69,4 years of college,MALE,White,$20000 - 24999,Ballot b,-100
2022,2145,34,10th grade,FEMALE,White,$4000 TO 4999,Ballot b,-100
2022,2146,54,1 year of college,MALE,Black,$25000 OR MORE,Ballot b,-100
2022,2147,30,3 years of college,FEMALE,White,$10000 - 14999,Ballot b,-100
2022,2148,72,1 year of college,FEMALE,White,$15000 - 19999,Ballot b,-100
2022,2149,32,1 year of college,FEMALE,White,$7000 TO 7999,Ballot b,-100
2022,2150,33,12th grade,MALE,White,$25000 OR MORE,Ballot b,-100
2022,2151,66,10th grade,FEMALE,Black,$1000 TO 2999,Ballot b,-100
2022,2152,81,12th grade,MALE,White,.r:  Refused,Ballot c,76
2022,2153,72,1 year of college,FEMALE,White,$10000 - 14999,Ballot c,65
2022,2154,45,12th grade,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2155,42,2 years of college,FEMALE,Other,$25000 OR MORE,Ballot c,68
2022,2156,34,12th grade,FEMALE,White,.i:  Inapplicable,Ballot c,62
2022,2157,57,2 years of college,MALE,White,.r:  Refused,Ballot a,-100
2022,2158,68,2 years of college,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2159,30,4 years of college,FEMALE,White,$25000 OR MORE,Ballot a,-100
2022,2160,53,4 years of college,FEMALE,White,$25000 OR MORE,Ballot c,68
2022,2161,.n:  No answer,4 years of college,FEMALE,.i:  Inapplicable,.i:  Inapplicable,Ballot a,-100
2022,2162,.n:  No answer,.n:  No answer,MALE,White,.r:  Refused,Ballot a,-100
2022,2163,69,12th grade,FEMALE,Black,LT $1000,Ballot c,62
2022,2164,19,1 year of college,MALE,White,$20000 - 24999,Ballot a,-100
2022,2165,83,4 years of college,MALE,White,.i:  Inapplicable,Ballot a,-100
2022,2166,81,1 year of college,MALE,White,$7000 TO 7999,Ballot c,72
2022,2167,74,4 years of college,FEMALE,White,.i:  Inapplicable,Ballot c,68
2022,2168,.n:  No answer,5 years of college,FEMALE,White,$25000 OR MORE,Ballot c,62
2022,2169,62,2 years of college,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2170,41,4 years of college,MALE,White,$25000 OR MORE,Ballot b,-100
2022,2171,19,1 year of college,MALE,White,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,2172,31,8 or more years of college,FEMALE,White,$25000 OR MORE,Ballot a,-100
2022,2173,20,1 year of college,MALE,White,.i:  Inapplicable,Ballot b,-100
2022,2174,22,4 years of college,MALE,Black,.i:  Inapplicable,Ballot c,66
2022,2175,21,3 years of college,FEMALE,White,$4000 TO 4999,Ballot c,61
2022,2176,22,4 years of college,FEMALE,White,$1000 TO 2999,Ballot a,-100
2022,2177,29,6 years of college,MALE,White,$25000 OR MORE,Ballot b,-100
2022,2178,20,3 years of college,FEMALE,White,.i:  Inapplicable,Ballot c,67
2022,2179,66,1 year of college,MALE,White,$25000 OR MORE,Ballot c,66
2022,2180,53,10th grade,MALE,.i:  Inapplicable,.i:  Inapplicable,Ballot b,-100
2022,2181,30,12th grade,MALE,White,.i:  Inapplicable,Ballot a,-100
2022,2182,52,1 year of college,FEMALE,White,.i:  Inapplicable,Ballot c,64
2022,2183,33,12th grade,FEMALE,White,$20000 - 24999,Ballot c,61
2022,2184,42,8 or more years of college,FEMALE,White,.r:  Refused,Ballot c,67
2022,2185,80,8th grade,MALE,White,.i:  Inapplicable,Ballot a,-100
2022,2186,54,12th grade,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2187,56,3 years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,2188,38,2 years of college,MALE,White,$25000 OR MORE,Ballot c,74
2022,2189,60,4 years of college,MALE,White,.i:  Inapplicable,Ballot c,70
2022,2190,75,4 years of college,MALE,White,.i:  Inapplicable,Ballot c,74
2022,2191,41,6 years of college,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2192,62,4 years of college,FEMALE,White,$25000 OR MORE,Ballot a,-100
2022,2193,29,4 years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,2194,82,2 years of college,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2195,76,3 years of college,FEMALE,White,.i:  Inapplicable,Ballot c,62
2022,2196,29,10th grade,MALE,.i:  Inapplicable,$15000 - 19999,Ballot b,-100
2022,2197,28,12th grade,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2198,30,12th grade,FEMALE,White,$8000 TO 9999,Ballot a,-100
2022,2199,75,12th grade,MALE,White,.i:  Inapplicable,Ballot c,67
2022,2200,64,4 years of college,MALE,White,.i:  Inapplicable,Ballot c,72
2022,2201,81,4 years of college,MALE,White,.i:  Inapplicable,Ballot a,-100
2022,2202,63,4 years of college,FEMALE,White,$10000 - 14999,Ballot b,-100
2022,2203,39,6 years of college,MALE,White,.r:  Refused,Ballot b,-100
2022,2204,39,2 years of college,FEMALE,Black,.i:  Inapplicable,Ballot c,64
2022,2205,.n:  No answer,2 years of college,MALE,Black,$25000 OR MORE,Ballot b,-100
2022,2206,19,12th grade,MALE,White,$8000 TO 9999,Ballot c,74
2022,2207,69,12th grade,MALE,Black,$25000 OR MORE,Ballot a,-100
2022,2208,73,12th grade,FEMALE,Black,.i:  Inapplicable,Ballot c,63
2022,2209,20,12th grade,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2210,45,12th grade,FEMALE,White,$25000 OR MORE,Ballot c,66
2022,2211,38,9th grade,FEMALE,White,.i:  Inapplicable,Ballot b,-100
2022,2212,78,12th grade,FEMALE,White,.i:  Inapplicable,Ballot c,67
2022,2213,.n:  No answer,6 years of college,FEMALE,.i:  Inapplicable,.s:  Skipped on Web,Ballot c,-97
2022,2214,29,.n:  No answer,MALE,White,.d:  Do not Know/Cannot Choose,Ballot c,69
2022,2215,62,2 years of college,FEMALE,White,$25000 OR MORE,Ballot b,-100
2022,2216,44,4 years of college,FEMALE,White,$25000 OR MORE,Ballot a,-100
2022,2217,67,5 years of college,FEMALE,White,.i:  Inapplicable,Ballot b,-100
2022,2218,58,5 years of college,FEMALE,White,$25000 OR MORE,Ballot c,69
2022,2219,70,12th grade,MALE,Black,.i:  Inapplicable,Ballot c,74
2022,2220,51,12th grade,FEMALE,White,$20000 - 24999,Ballot b,-100
2022,2221,61,6 years of college,FEMALE,White,.i:  Inapplicable,Ballot b,-100
2022,2222,40,4 years of college,MALE,White,$25000 OR MORE,Ballot c,69
2022,2223,19,1 year of college,FEMALE,White,$10000 - 14999,Ballot a,-100
2022,2224,38,4 years of college,FEMALE,White,$25000 OR MORE,Ballot a,-100
2022,2225,71,12th grade,MALE,White,.s:  Skipped on Web,Ballot b,-100
2022,2226,38,5 years of college,MALE,White,$25000 OR MORE,Ballot a,-100
2022,2227,55,10th grade,MALE,White,.i:  Inapplicable,Ballot a,-100
2022,2228,44,2 years of college,FEMALE,White,$8000 TO 9999,Ballot b,-100
2022,2229,41,11th grade,MALE,White,$25000 OR MORE,Ballot b,-100
2022,2230,23,12th grade,MALE,Black,$25000 OR MORE,Ballot b,-100
2022,2231,25,12th grade,MALE,White,$20000 - 24999,Ballot b,-100
2022,2232,47,12th grade,FEMALE,White,$25000 OR MORE,Ballot a,-100
2022,2233,64,12th grade,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2234,44,1 year of college,FEMALE,White,.i:  Inapplicable,Ballot c,68
2022,2235,.n:  No answer,12th grade,.n:  No answer,White,.i:  Inapplicable,Ballot c,-100
2022,2236,68,12th grade,FEMALE,Black,.i:  Inapplicable,Ballot a,-100
2022,2237,78,12th grade,FEMALE,White,.i:  Inapplicable,Ballot c,65
2022,2238,27,12th grade,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2239,.n:  No answer,1 year of college,FEMALE,.i:  Inapplicable,.s:  Skipped on Web,Ballot a,-100
2022,2240,62,2 years of college,.d:  Do not Know/Cannot Choose,White,.d:  Do not Know/Cannot Choose,Ballot a,-100
2022,2241,20,.n:  No answer,FEMALE,White,$20000 - 24999,Ballot b,-100
2022,2242,72,12th grade,FEMALE,White,.i:  Inapplicable,Ballot b,-100
2022,2243,48,4 years of college,FEMALE,Black,.i:  Inapplicable,Ballot a,-100
2022,2244,63,2 years of college,MALE,Black,$20000 - 24999,Ballot c,69
2022,2245,65,8 or more years of college,FEMALE,Black,.i:  Inapplicable,Ballot c,66
2022,2246,68,12th grade,FEMALE,Black,.i:  Inapplicable,Ballot b,-100
2022,2247,64,4 years of college,FEMALE,Black,$20000 - 24999,Ballot a,-100
2022,2248,21,3 years of college,FEMALE,Other,$10000 - 14999,Ballot a,-100
2022,2249,42,12th grade,MALE,Black,.i:  Inapplicable,Ballot b,-100
2022,2250,51,2 years of college,MALE,Other,$25000 OR MORE,Ballot b,-100
2022,2251,30,12th grade,MALE,White,$25000 OR MORE,Ballot b,-100
2022,2252,55,11th grade,MALE,White,.i:  Inapplicable,Ballot a,-100
2022,2253,22,3 years of college,MALE,Black,.i:  Inapplicable,Ballot b,-100
2022,2254,61,12th grade,MALE,Black,.i:  Inapplicable,Ballot c,65
2022,2255,35,12th grade,FEMALE,Black,LT $1000,Ballot b,-100
2022,2256,49,10th grade,FEMALE,White,.i:  Inapplicable,Ballot c,63
2022,2257,65,2 years of college,MALE,White,.i:  Inapplicable,Ballot c,66
2022,2258,27,4 years of college,MALE,White,$25000 OR MORE,Ballot b,-100
2022,2259,61,2 years of college,FEMALE,Black,$25000 OR MORE,Ballot c,63
2022,2260,65,3 years of college,FEMALE,White,$8000 TO 9999,Ballot c,67
2022,2261,67,12th grade,MALE,White,LT $1000,Ballot a,-100
2022,2262,42,5 years of college,FEMALE,.i:  Inapplicable,$25000 OR MORE,Ballot c,70
2022,2263,65,2 years of college,FEMALE,White,$25000 OR MORE,Ballot a,-100
2022,2264,65,3 years of college,FEMALE,White,.i:  Inapplicable,Ballot c,66
2022,2265,75,12th grade,FEMALE,White,.i:  Inapplicable,Ballot b,-100
2022,2266,65,12th grade,FEMALE,White,.i:  Inapplicable,Ballot a,-100
2022,2267,24,2 years of college,FEMALE,Black,.d:  Do not Know/Cannot Choose,Ballot a,-100
