kinderage,ses,books,wicFk,black,hispanic,asian,other,female,wic,teenmom,thirtymom,bweight,zmathFk,zreadFk,zmath8,zread8
77,-0.59,25,1,1,0,0,0,0,1,1,0,102,-0.41829657554626465,-0.4271497130393982,-2.3447465896606445,-2.924288749694824
66,0.42,200,0,0,0,0,0,0,0,1,0,118,2.0515425205230713,1.1204065084457397,0.8964744210243225,0.7349024415016174
63,0.42,100,0,0,0,0,0,1,0,0,0,134,-0.5078705549240112,0.27558204531669617,-0.24871081113815308,-0.39995917677879333
79,-0.54,12,0,0,0,0,0,1,0,1,0,176,0.8040609359741211,-0.22029340267181396,-0.867341935634613,-2.0642995834350586
60,-0.9,50,1,1,0,0,0,1,1,0,0,97,-1.2550488710403442,-1.0525521039962769,-2.499289035797119,-2.9670302867889404
63,0.46,20,0,0,0,0,0,1,0,1,0,149,-1.0180054903030396,-0.3478870391845703,-0.9737633466720581,-0.6604611873626709
79,-0.93,50,1,1,0,0,0,1,1,1,0,104,-0.32326066493988037,-0.09076649695634842,-1.2481451034545898,-0.37306109070777893
62,0.61,100,0,1,0,0,0,0,0,0,0,103,0.5648327469825745,0.32004639506340027,0.34447234869003296,-0.9172788858413696
64,1.34,100,0,1,0,0,0,0,0,0,0,96,-0.24461038410663605,-0.36045318841934204,-1.4114785194396973,-0.7702625393867493
66,-0.61,30,1,0,0,0,0,0,1,0,0,149,0.33871302008628845,-0.14779700338840485,0.5425083637237549,-0.362375944852829
71,-0.45,8,1,1,0,0,0,0,1,0,0,117,0.2294764220714569,-0.5924416184425354,0.4879092574119568,-1.1306178569793701
70,0.07,35,1,1,0,0,0,1,1,0,0,141,2.003478527069092,1.3639943599700928,1.2009317874908447,0.3867064118385315
71,-0.12,150,0,0,0,0,0,1,0,0,0,116,1.4627574682235718,1.0856081247329712,1.2004693746566772,-0.047341227531433105
60,-0.7,23,1,1,0,0,0,1,1,0,0,86,-0.8639818429946899,-1.162746548652649,-1.1014689207077026,-1.4707082509994507
64,-0.24,20,1,0,0,0,0,1,1,1,0,106,-1.1294267177581787,-0.8195970058441162,-1.3096843957901,-1.6368842124938965
65,-0.19,60,1,1,0,0,0,1,1,0,0,96,-0.3888026475906372,-0.24542532861232758,-0.17236469686031342,0.578306257724762
69,-0.81,4,1,0,0,0,0,0,1,1,0,140,-0.6575247645378113,-0.44938209652900696,-2.861583948135376,-2.996507167816162
62,-0.69,8,1,1,0,0,0,1,1,0,0,136,-1.4713371992111206,-1.1695128679275513,-2.9277503490448,-2.8428587913513184
71,-1.06,20,1,0,0,0,0,1,1,1,0,92,-0.4390515983104706,-0.20869408547878265,-0.038181666284799576,-1.0698219537734985
63,-0.6,50,1,0,0,0,0,1,1,0,0,129,-0.8148252964019775,-0.4252166152000427,-0.294055312871933,-1.5348201990127563
69,0.01,100,1,0,0,0,0,1,1,0,0,97,-0.3407385051250458,-0.4571150243282318,0.7849633097648621,0.5374070405960083
64,-0.49,50,1,1,0,0,0,0,1,0,0,126,-0.1310042291879654,-0.27442416548728943,0.8261436820030212,1.259591817855835
71,-0.48,30,1,0,0,0,0,0,1,1,0,124,-1.0169130563735962,-1.1115156412124634,-0.5129127502441406,-0.32147669792175293
67,-0.69,10,1,1,0,0,0,0,1,0,0,92,-0.7405443787574768,-1.093150019645691,-0.751204252243042,-0.7978971600532532
61,-0.84,100,1,1,0,0,0,1,1,0,0,91,-1.2779885530471802,-1.3976348638534546,-2.0629618167877197,-2.451921224594116
70,-0.12,200,0,0,0,0,0,1,0,1,0,116,-0.33309197425842285,-0.9114256501197815,-1.8626121282577515,-2.051771879196167
64,-0.58,25,1,0,0,0,0,0,1,1,0,95,-1.0311137437820435,-0.9471906423568726,-0.7692495584487915,-0.5370268821716309
62,-0.54,30,1,0,0,0,0,0,1,0,0,126,-0.3625859022140503,-0.7490336894989014,-1.2638767957687378,-2.6825780868530273
70,-0.57,75,0,0,0,0,0,0,0,0,0,139,-0.562488853931427,-0.8108974099159241,-1.7025176286697388,-1.7337898015975952
71,-0.35,100,1,0,0,0,0,0,1,1,0,134,1.1437867879867554,-0.05790145322680473,-0.46571773290634155,-1.5348201990127563
68,0.69,100,1,0,0,0,0,0,1,0,0,142,-0.1310042291879654,-0.533477783203125,-0.2681441605091095,-1.0716643333435059
64,0.97,50,1,0,0,0,0,0,1,0,0,140,0.14317962527275085,-0.19612793624401093,-0.44165709614753723,0.47587403655052185
63,-0.16,100,1,0,0,0,0,1,1,0,1,119,-0.6083682179450989,-0.2850566804409027,-1.0501091480255127,-0.2566276490688324
61,-0.45,100,1,0,0,0,0,0,1,0,1,100,-1.4615058898925781,-1.0815505981445312,0.25239455699920654,0.320383220911026
62,-0.03,100,0,0,0,0,0,1,0,0,0,118,0.5233229398727417,0.450539767742157,0.9034153819084167,0.8399142026901245
70,-0.13,30,0,0,0,0,0,0,0,1,0,126,0.28518712520599365,-0.06660103052854538,0.5540758967399597,-1.2028366327285767
66,-1.2,100,0,0,0,0,0,0,0,0,0,120,0.32560452818870544,-0.3527202308177948,0.2912612855434418,0.15015417337417603
69,-0.06,50,1,0,0,0,0,1,1,0,0,132,0.6391138434410095,0.8197880387306213,-0.07288424670696259,-0.7230995297431946
60,-0.07,50,0,0,0,0,0,0,0,0,0,136,-0.48820793628692627,-0.09269978106021881,-0.11128852516412735,-1.5934059619903564
61,-0.77,12,1,1,0,0,0,1,1,1,0,126,-0.7263437509536743,-0.4397158622741699,0.8238307237625122,0.041089314967393875
71,-0.48,100,1,0,0,0,0,0,1,1,0,117,2.327911376953125,0.6196980476379395,1.0699872970581055,0.03666795417666435
67,-0.33,50,1,0,0,0,0,0,1,0,0,120,-0.8104559779167175,-0.7857653498649597,-2.0250203609466553,-1.035186529159546
65,-0.51,50,1,0,0,0,0,1,1,1,0,100,-0.6608017086982727,-0.4261830747127533,0.4208177328109741,-0.7135197520256042
64,0.32,50,1,0,0,0,0,0,1,1,0,152,0.4916442036628723,-0.6465721726417542,0.25378262996673584,-0.3590599298477173
68,0.11,30,1,1,0,0,0,0,1,0,0,162,0.09511547535657883,0.8835848569869995,-0.4328656494617462,-0.8351121544837952
63,-0.46,50,0,0,0,0,0,0,0,0,0,110,-0.9382627606391907,-0.8437624573707581,-1.2953404188156128,-1.5930372476577759
67,0.77,60,0,0,0,0,0,0,0,0,1,109,1.5577934980392456,1.282798409461975,1.3147566318511963,0.9780872464179993
61,-0.82,3,1,0,0,1,0,0,1,0,0,121,-0.9022147059440613,-0.9674895405769348,0.189467191696167,-0.113664411008358
69,-1.09,35,1,0,0,0,0,1,1,1,0,101,-1.2441251277923584,-1.0264533758163452,-2.194831609725952,-1.132091999053955
60,-0.09,30,0,0,0,0,0,0,0,0,0,156,-0.9524634480476379,-1.080583930015564,1.1162574291229248,0.3933384418487549
71,0.41,100,1,0,1,0,0,1,1,0,0,119,2.020956516265869,0.9522150754928589,0.16401849687099457,0.4471340775489807
69,-0.43,8,1,1,0,0,0,1,1,1,0,88,-0.19217687845230103,-0.41941678524017334,0.23805095255374908,-2.320749044418335
70,-1.15,5,1,1,0,0,0,1,1,1,0,101,-0.1397431492805481,-0.12459800392389297,-1.8815830945968628,-1.1623055934906006
62,-0.86,30,1,1,0,0,0,0,1,1,0,98,-1.0245596170425415,-0.7635331153869629,-0.9802411198616028,-0.8012137413024902
69,-0.08,100,1,1,0,0,0,0,1,1,0,130,-0.2424256056547165,0.03489384427666664,-0.17652954161167145,0.21758270263671875
60,-0.02,150,1,1,0,0,0,1,1,1,0,89,-0.4073728919029236,0.21758469939231873,-0.8210718631744385,-0.7142568230628967
68,-0.09,50,1,0,0,0,1,0,1,0,0,115,-0.7143276333808899,-0.8688943982124329,-0.3509673476219177,-0.5237622857093811
70,-0.63,12,1,0,0,0,0,1,1,1,0,82,0.9471610188484192,0.1963193416595459,0.9677307605743408,0.9659279584884644
60,-0.65,30,1,1,0,0,0,0,1,1,0,130,-1.0529611110687256,-0.279257208108902,-1.3712234497070312,-2.5554587841033936
67,-0.8,30,1,0,0,0,0,0,1,0,0,108,-0.23477907478809357,-0.5122122764587402,-1.2948780059814453,-1.4080699682235718
61,-0.25,25,1,1,0,0,0,0,1,1,0,123,-0.5537499189376831,-0.3807520866394043,-1.1333950757980347,-1.0053411722183228
60,-0.15,0,1,0,0,1,0,0,1,0,0,125,-0.8355803489685059,-0.8978930711746216,1.2819045782089233,0.6147841811180115
69,-0.57,200,1,0,0,0,0,1,1,0,0,123,0.9253135919570923,0.20115235447883606,1.0598078966140747,1.040725588798523
71,-0.63,50,1,0,0,0,0,1,1,1,0,113,0.190151184797287,0.5211029052734375,0.8761154413223267,-0.8185315132141113
64,0.83,40,1,1,0,0,0,0,1,1,0,80,0.18141226470470428,-0.029869424179196358,-0.9492402672767639,-0.6822002530097961
62,0.46,40,1,0,0,0,0,0,1,0,0,108,0.1322559267282486,-0.1390974223613739,1.0653607845306396,0.9040261507034302
67,-0.28,100,0,0,0,0,0,0,0,0,0,107,0.5178609490394592,-0.2889232337474823,0.27043989300727844,-1.1969410181045532
65,-0.82,6,1,0,0,0,0,0,1,1,0,121,-1.1381655931472778,-0.7983312606811523,-1.8339245319366455,-2.2695326805114746
71,0.15,15,1,0,1,0,0,1,1,1,0,134,-0.6138299703598022,0.06775889545679092,0.2560962736606598,0.6147841811180115
72,-0.51,100,1,0,0,0,1,0,1,1,0,132,-0.8530581593513489,-1.2226769924163818,-2.0532450675964355,-2.2997467517852783
70,0.33,150,0,0,0,0,0,1,0,1,0,85,1.061859369277954,1.4973878860473633,1.145407795906067,1.0643070936203003
64,0.22,100,0,0,0,0,0,0,0,1,0,150,-0.07638593763113022,-0.6359393000602722,0.6498546600341797,-0.7768951654434204
69,-0.1,50,1,0,1,0,0,0,1,0,0,86,0.40643978118896484,-0.5837420225143433,0.24591678380966187,0.5071935057640076
67,-0.41,50,0,1,0,0,0,0,0,0,0,103,-0.5013164281845093,-0.40781745314598083,-0.5587204098701477,-0.5340791344642639
70,-0.69,50,1,0,1,0,0,1,1,1,0,80,-0.5461034178733826,-0.9152922034263611,-2.5289018154144287,-1.930916666984558
65,-0.64,40,1,0,0,0,1,1,1,1,0,116,-0.5941673517227173,-1.2768075466156006,-0.7359350323677063,0.023403318598866463
71,-0.78,10,1,1,0,0,0,1,1,0,0,139,0.5102144479751587,-0.12943139672279358,-0.8992684483528137,-1.0193428993225098
60,0.32,200,0,0,0,0,0,1,0,0,0,134,0.22401468455791473,-0.0762670710682869,0.5721212029457092,0.5167732834815979
61,0.01,100,0,0,0,0,0,0,0,0,0,115,0.7953217625617981,-0.23575928807258606,0.37315958738327026,0.03851037472486496
67,-0.58,30,1,0,1,0,0,1,1,0,0,114,-0.7678535580635071,-0.8466622233390808,0.20566201210021973,0.4331323504447937
72,0.9,200,0,0,0,0,0,0,0,0,0,111,1.0203492641448975,1.1339390277862549,1.2879198789596558,1.1402101516723633
66,-0.39,50,0,1,0,0,0,1,0,1,0,84,-0.38661786913871765,-0.5934082269668579,-1.188456654548645,0.25111281871795654
65,-0.1,100,0,0,0,0,1,0,0,0,1,144,0.6839008331298828,-0.2483254373073578,-0.9159256815910339,-2.1177265644073486
63,0.7,100,1,0,0,0,0,1,1,0,0,143,-0.668448269367218,-0.8756608963012695,-0.6383050680160522,0.185157909989357
65,-0.25,100,0,0,0,0,0,0,0,0,0,104,0.7461656332015991,0.11319008469581604,1.1551241874694824,0.6895818114280701
64,0.5,100,0,0,0,0,0,1,0,0,1,82,1.7074475288391113,0.5607345700263977,-0.11175096780061722,0.3034343123435974
71,0.2,150,0,0,0,0,0,0,0,0,0,119,1.9139046669006348,1.5476521253585815,0.18900474905967712,0.8085947036743164
61,-0.23,40,1,0,0,0,0,1,1,1,0,112,-0.7416368126869202,-0.6688043475151062,-0.5045844316482544,-0.34321579337120056
71,0.36,100,0,1,0,0,0,0,0,0,0,112,0.5069374442100525,0.30361369252204895,-0.1543193906545639,0.1678401678800583
70,-1.07,20,1,0,0,0,0,0,1,0,0,99,-0.3276302218437195,-0.6224067211151123,-0.31719037890434265,0.5097724199295044
68,-0.49,200,0,0,0,0,0,0,0,0,0,141,-0.28939735889434814,0.16442075371742249,0.8673239946365356,-0.08381912112236023
62,0.08,40,1,1,0,0,0,0,1,0,0,124,0.22182990610599518,0.5046705603599548,-0.0802876353263855,0.12730973958969116
68,-0.03,100,0,0,0,0,0,0,0,1,0,116,0.4261021912097931,0.051326554268598557,-0.4222237169742584,-0.04697296768426895
61,-0.8,20,1,1,0,0,0,0,1,0,0,109,-0.8366727232933044,-0.39235156774520874,-1.7182492017745972,-0.9987091422080994
68,-0.42,30,0,0,0,0,1,1,0,0,0,155,0.19124357402324677,-0.17776231467723846,-0.8085790872573853,-0.2348880022764206
73,-0.12,35,0,0,0,0,0,1,0,0,1,122,0.27644819021224976,0.08322477340698242,-1.1704113483428955,-0.45338597893714905
67,-0.05,45,1,0,0,0,0,0,1,1,0,137,2.8183834552764893,0.9251495003700256,0.9358043074607849,0.6575258374214172
61,-0.65,30,1,0,0,0,0,0,1,0,0,107,-0.22276298701763153,-0.9868220090866089,0.6780794262886047,0.6928978562355042
71,0.11,150,1,0,0,0,1,1,1,0,0,120,0.18359705805778503,1.3427287340164185,-0.05992867425084114,0.5886231660842896
72,-0.33,150,1,0,0,0,0,1,1,0,0,97,-0.9513710737228394,-0.3662528395652771,-1.2791459560394287,-0.41985586285591125
62,-4.18,200,1,1,0,0,0,1,1,0,1,103,-0.7416368126869202,-0.40298426151275635,-1.2092779874801636,-1.4489691257476807
72,-0.55,50,1,0,1,0,0,1,1,1,0,148,-1.1611052751541138,-1.0921834707260132,-1.2222340106964111,-1.8848589658737183
68,-0.55,30,1,0,0,0,0,0,1,1,0,124,-0.36040112376213074,-0.6591383218765259,-1.0103167295455933,-2.194735050201416
66,-1.27,20,1,1,0,0,0,0,1,0,0,93,-1.5292327404022217,-1.3038727045059204,-1.236114740371704,-0.4036434590816498
62,-0.23,35,1,0,0,0,0,0,1,0,0,141,-0.7623918056488037,-1.0080875158309937,0.49762630462646484,0.23195266723632812
62,-0.04,50,1,0,0,0,1,0,1,0,0,146,0.016464995220303535,-0.8350629210472107,-1.4239716529846191,-2.527087450027466
66,-0.29,50,0,0,0,0,1,1,0,0,1,115,-0.23587146401405334,-1.1405143737792969,-1.0616766214370728,-0.22088685631752014
62,-0.75,20,1,0,1,0,0,1,1,1,0,132,-1.115225911140442,-1.0399858951568604,0.033073995262384415,0.38965415954589844
66,-0.51,25,1,1,0,0,0,0,1,0,0,137,-1.234293818473816,-0.7925316095352173,-2.454406976699829,-1.5941425561904907
62,0.41,40,0,0,0,0,1,1,0,1,0,127,-0.1932692676782608,0.4060753881931305,0.8687127828598022,0.8307026624679565
67,-0.63,75,1,0,0,0,0,0,1,0,0,124,0.056882623583078384,-0.8495621085166931,0.8071734309196472,-0.8281112909317017
62,0.4,200,0,0,0,0,0,1,0,0,0,104,-1.1774908304214478,-1.2255767583847046,-0.4805237948894501,-2.0838282108306885
65,0.87,20,0,0,0,0,0,1,0,0,0,87,-0.2872125804424286,0.1180231049656868,-0.5758401155471802,0.2739572525024414
67,0.75,50,0,0,0,0,0,1,0,0,0,129,-0.09932573139667511,-0.23672574758529663,1.013075351715088,0.5565671920776367
70,0.39,24,0,0,0,0,0,0,0,0,0,137,-0.16705229878425598,0.16345429420471191,0.10016621649265289,-0.030023491010069847
69,-0.05,120,0,0,0,0,0,1,0,0,0,139,-0.11134181916713715,-0.8485954999923706,0.8145761489868164,-0.5705564618110657
72,-0.68,100,1,0,0,0,0,0,1,0,0,96,-1.181860327720642,-1.1115156412124634,-2.584425687789917,-2.2872188091278076
67,0.65,50,0,0,0,0,0,0,0,0,0,82,-0.7154200077056885,-0.0830337405204773,-0.939985990524292,-0.14093077182769775
66,-0.67,7,1,0,1,0,0,0,1,0,0,103,-0.3713248074054718,-0.648505449295044,-0.5217041969299316,-0.5112341642379761
72,-0.1,100,0,0,0,0,0,1,0,0,0,120,0.29501843452453613,-0.0250364039093256,0.0955389216542244,0.4592933654785156
65,1.05,101,0,0,0,0,0,0,0,0,0,102,-0.7176048159599304,-0.34402066469192505,-0.1848578304052353,-0.2816827893257141
58,1.17,200,1,0,0,0,0,1,1,0,1,136,-0.2566264867782593,-0.17389576137065887,-0.015972210094332695,-1.691785216331482
65,-0.38,60,1,0,0,0,1,0,1,1,0,118,-1.1392580270767212,-1.146314024925232,0.09276282787322998,-2.133570432662964
72,-0.52,15,1,1,0,0,0,0,1,1,0,50,-0.46636074781417847,-0.3817187249660492,0.20103472471237183,-1.152357578277588
64,-0.47,10,0,0,0,1,0,0,0,0,0,120,0.9067431688308716,-0.046302132308483124,1.2263805866241455,1.1291561126708984
72,-0.5,50,1,0,1,0,0,0,1,0,0,121,-1.0016199350357056,-0.8621280789375305,-0.005330282729119062,-1.0502935647964478
65,0.36,200,0,0,0,0,0,0,0,1,0,103,0.5768488049507141,-0.046302132308483124,-0.26444247364997864,0.5694635510444641
63,-0.25,13,1,0,0,0,0,0,1,0,0,107,-0.9371703863143921,-1.025486707687378,0.6956623196601868,0.5665158033370972
68,-0.16,75,1,0,0,0,0,1,1,1,0,105,0.06125218793749809,0.04745998978614807,0.06777657568454742,0.2831687927246094
66,-0.1,70,0,0,0,0,0,1,0,0,0,123,0.40207022428512573,0.3171466588973999,1.2032455205917358,0.9814032912254333
63,-0.32,50,0,0,0,0,0,0,0,0,0,89,0.6139892935752869,0.3925428092479706,-0.5249434113502502,0.3539133369922638
70,-0.05,60,1,0,0,0,0,1,1,0,0,150,-0.15175923705101013,0.043593425303697586,0.2560962736606598,-0.11698043346405029
63,0.06,120,0,0,0,0,0,0,0,0,0,117,-0.030506562441587448,0.25721603631973267,-1.5239149332046509,-0.21646493673324585
72,-0.21,50,1,0,0,0,0,0,1,1,0,109,0.1759505271911621,-0.05693499371409416,-0.11175096780061722,0.10446473956108093
66,-0.82,5,1,0,1,0,0,0,1,0,0,118,-0.2107471078634262,0.12285612523555756,-0.6660674214363098,-0.617351233959198
68,-0.47,10,1,0,0,0,0,1,1,0,0,124,-0.24461038410663605,-0.4687143564224243,-0.10990047454833984,-0.8855912089347839
65,0.51,100,0,0,0,0,0,1,0,0,0,130,0.8062456846237183,0.8961510062217712,1.1023762226104736,0.5436708331108093
70,0.36,200,1,0,0,0,0,1,1,1,0,137,0.698101282119751,0.6573964357376099,0.6368990540504456,1.1048381328582764
66,1.04,100,0,0,0,0,0,0,0,0,1,128,0.29064884781837463,1.1842032670974731,1.0912718772888184,1.1405788660049438
73,1.23,100,0,0,0,0,0,0,0,0,0,101,-0.5679506063461304,1.0044121742248535,0.6766914129257202,0.8303338289260864
65,0.32,100,1,0,1,0,0,0,1,1,0,105,-0.022860035300254822,0.32004639506340027,1.1472582817077637,0.4073401689529419
62,-0.05,150,1,0,0,0,0,1,1,0,0,115,-0.13646619021892548,0.04069368913769722,1.1139438152313232,0.33733269572257996
65,-0.86,200,1,0,0,0,0,1,1,0,0,113,-1.279080867767334,-0.739367663860321,-0.6216477751731873,-0.9382814764976501
62,1.34,50,0,0,0,0,0,1,0,0,1,106,0.2644321024417877,0.45827290415763855,0.36436814069747925,1.0967319011688232
70,-0.39,100,0,0,0,0,0,0,0,0,0,142,0.1890587955713272,0.12575623393058777,1.0500915050506592,0.1066754162311554
69,-0.13,30,1,0,0,0,0,1,1,0,0,119,0.02192694880068302,0.6187315583229065,0.6757658123970032,0.8122795820236206
68,0.39,100,1,0,0,0,0,1,1,1,0,133,0.5233229398727417,1.4790222644805908,0.9607898592948914,0.8244388699531555
71,0.12,60,0,0,0,0,0,1,0,0,0,112,1.62552011013031,4.883452892303467,1.2171266078948975,1.1744773387908936
64,-1.89,30,1,0,1,0,0,1,1,1,0,100,-0.9688488841056824,-0.8331295847892761,-0.5332717299461365,-1.6044594049453735
61,-0.11,35,0,0,0,0,0,1,0,0,0,154,-0.566858172416687,-0.17969560623168945,-0.16403642296791077,-0.7544189691543579
66,-0.56,35,0,0,1,0,0,0,0,0,0,41,0.9711927771568298,1.2702323198318481,0.9899402260780334,1.0893627405166626
63,-0.51,60,0,0,0,0,0,0,0,0,0,131,0.7177639007568359,-0.11106540262699127,0.9459837675094604,0.2735884487628937
72,1.18,200,0,0,0,0,0,1,0,0,0,120,2.0286030769348145,0.24465027451515198,1.166229248046875,0.912869393825531
68,-0.87,50,1,0,0,0,0,0,1,1,0,137,-0.37460198998451233,0.42540785670280457,-0.2241877019405365,-1.9928181171417236
72,-0.52,25,1,1,0,0,0,0,1,0,0,103,-0.07529354840517044,-0.7413007616996765,-0.22326210141181946,-0.5705564618110657
66,-0.75,50,1,0,1,0,0,0,1,1,0,110,-0.7722231149673462,-0.07336733490228653,-0.1348860263824463,0.6335754990577698
63,-0.12,60,0,0,0,0,0,1,0,1,0,102,-0.44560572504997253,-0.5160786509513855,0.38380151987075806,0.87712860107421875
66,0.07,75,1,0,0,0,1,1,1,0,0,116,-0.04579982906579971,0.7182931900024414,-0.35189294815063477,0.04698483273386955
72,-0.53,8,1,0,1,0,0,0,1,0,0,124,-0.6171071529388428,-0.10623238235712051,-0.09555685520172119,-2.051771879196167
61,0.58,75,0,0,0,0,0,1,0,0,0,140,0.46870461106300354,0.13928882777690887,1.1713190078735352,0.08235738426446915
62,0.67,20,0,1,0,0,0,1,0,1,0,144,-0.5450109839439392,-0.5489436984062195,-1.0760202407836914,-0.15345832705497742
69,-0.48,50,0,0,0,0,1,1,0,0,0,143,0.3157734274864197,-0.19322820007801056,0.5721212029457092,0.7422715425491333
70,0.35,100,1,0,1,0,0,1,1,0,0,120,-0.23587146401405334,-0.5972746014595032,1.1569753885269165,1.1744773387908936
70,-0.14,40,0,0,0,0,1,0,0,0,0,144,0.724318265914917,-0.010537346825003624,0.8062478303909302,-0.3325306475162506
67,-0.35,25,0,0,0,0,0,1,0,0,0,143,0.6718847155570984,0.5849000811576843,0.4619981050491333,0.7901716828346252
62,0.13,15,1,0,1,0,0,1,1,0,0,134,-0.5286255478858948,-0.49577975273132324,-1.179665207862854,-0.752944827079773
66,1.03,200,0,0,0,0,0,1,0,0,1,102,0.20216728746891022,0.6950945258140564,1.1352283954620361,0.7625370621681213
70,-0.91,150,1,0,0,0,0,1,1,0,0,95,-0.04470743611454964,-0.11686524748802185,0.48374512791633606,0.08346272259950638
66,0.5,15,1,1,0,0,0,1,1,0,0,115,-0.456529438495636,-0.12653128802776337,0.1936313360929489,0.0038749021477997303
62,0.59,100,0,0,0,0,0,1,0,0,0,103,0.7396113276481628,0.7192599773406982,1.209260106086731,0.911395788192749
64,1.5,75,0,0,0,0,0,0,0,0,0,115,1.0225341320037842,0.09772419929504395,1.311517357826233,1.093047022819519
64,-0.15,100,0,0,0,0,0,0,0,1,0,139,-0.04798440262675285,-0.49287980794906616,0.8275316953659058,0.09525319933891296
73,0.71,50,0,0,0,0,0,0,0,0,0,130,1.1175698041915894,0.42540785670280457,0.10016621649265289,-0.43201515078544617
63,0.85,100,0,0,0,0,0,0,0,0,0,134,-0.14629749953746796,0.24851647019386292,0.35511428117752075,-0.4935481548309326
64,0.22,100,0,0,0,0,0,1,0,0,1,126,1.8647481203079224,0.5868330001831055,1.0801668167114258,1.2175872325897217
62,0.19,101,0,0,0,0,0,1,0,0,1,114,0.19233597815036774,-0.31115540862083435,0.9246991872787476,1.278014898300171
62,0.49,101,0,0,0,0,0,1,0,0,0,116,-0.0643700584769249,-0.334354430437088,0.22833392024040222,0.4489764869213104
69,0.78,50,0,0,0,0,0,1,0,0,0,112,0.4872748553752899,0.3538779020309448,0.9103555679321289,0.7481670379638672
62,2.69,50,0,0,1,0,0,1,0,0,0,117,-0.13755857944488525,0.5877997875213623,-0.29127922654151917,0.717216432094574
64,0.35,50,0,0,0,0,0,0,0,0,0,131,2.272200584411621,2.027094841003418,0.842338502407074,1.1637916564941406
71,0.64,100,0,0,0,0,0,1,0,0,1,112,1.0847989320755005,1.1126737594604492,0.8011581301689148,0.5724107623100281
68,0.2,100,1,1,0,0,0,0,1,0,0,144,0.10713135451078415,0.004928904585540295,0.3153219521045685,0.262535035610199
66,0.48,20,0,0,0,0,0,0,0,0,0,115,0.32123517990112305,0.211785227060318,-0.6295136213302612,0.7352712750434875
60,1.45,85,0,0,0,0,0,1,0,0,1,126,1.7238328456878662,1.4161919355392456,0.9982685446739197,1.1652657985687256
72,0.73,70,0,0,0,0,0,0,0,0,0,91,0.1770429164171219,0.11898955702781677,0.1774372160434723,0.8616532683372498
60,-0.97,48,1,1,0,0,0,1,1,1,0,87,-0.6618941426277161,-0.5818087458610535,-1.107483983039856,-2.1914188861846924
62,-0.48,10,1,1,0,0,0,0,1,1,0,75,-0.4117424488067627,-0.0762670710682869,1.2550678253173828,0.9279764890670776
65,-0.28,15,0,1,0,0,0,1,0,0,1,80,-1.0682541131973267,-0.47934722900390625,-2.3447465896606445,-1.5871422290802002
62,0.03,100,0,0,1,0,0,1,0,0,0,127,-0.26645758748054504,0.29008108377456665,0.53094083070755,0.1446269154548645
64,-0.25,60,0,1,0,0,0,1,0,0,0,99,0.20325967669487,0.667062520980835,0.4374749958515167,0.628048837184906
70,-0.69,3,1,1,0,0,0,0,1,1,0,99,-1.5314173698425293,-0.6939364671707153,-0.5966622233390808,-1.9231789112091064
72,-0.35,50,1,1,0,0,0,0,1,1,0,90,1.1186623573303223,0.2272511124610901,-0.06455596536397934,-1.5536121129989624
